"Id","WhoId","WhatId","WhoCount","WhatCount","Subject","Location","IsAllDayEvent","ActivityDateTime","ActivityDate","DurationInMinutes","Description","AccountId","OwnerId","Type","IsPrivate","ShowAs","IsDeleted","IsChild","IsGroupEvent","GroupEventType","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","IsArchived","RecurrenceActivityId","IsRecurrence","RecurrenceStartDateTime","RecurrenceEndDateOnly","RecurrenceTimeZoneSidKey","RecurrenceType","RecurrenceInterval","RecurrenceDayOfWeekMask","RecurrenceDayOfMonth","RecurrenceInstance","RecurrenceMonthOfYear","ReminderDateTime","IsReminderSet","ProposedEventTimeframe","LID__Date_Sent__c","LID__URL__c","Activity_Type__c","InviteeUuid__c","SalesLoft1__Call_Disposition__c","Completed_Event__c","Executive_Member_s__c","SalesLoft1__Call_Sentiment__c","SalesLoft1__SalesLoft_Cadence_Name__c","SalesLoft1__SalesLoft_Clicked_Count__c","SalesLoft1__SalesLoft_Email_Template_Title__c","SalesLoft1__SalesLoft_Replies_Count__c","SalesLoft1__SalesLoft_Step_Day__c","MSE_Call_Local_Presence_ID__c","MSE_Call_Recording__c","MSE_Campaign_Details_Link__c","MSE_Campaign__c","MSE_Clicked__c","MSE_Current_Campaign_Step__c","MSE_Details__c","MSE_Email_Status__c","MSE_Presentation_Viewed__c","MSE_Replied__c","MSE_Template_Details__c","MSE_Template__c","MSE_Viewed__c","SalesLoft1__SalesLoft_View_Count__c","COVID_19_Call__c","Call_Outcome__c"
"00U6f00001JEzv3EAD","0036f00003iKiPZAA0","0066f00001AcXThAAN","3","1","Virsys12 / AdhereHealth Preparation Call","Microsoft Teams Meeting","0","2022-11-30 20:00:00","2022-11-30 00:00:00","60","Meeting Objective: Prepare for Virsys12 user group meeting in early December  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NDQ5MzdmNjQtM2JlMi00YzFkLWE0ODItOWFiNGFjYzc4ZjY5%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 258 426 300 530  Passcode: UwsFKw  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,787809393# <tel:+18724446434,,787809393#>    United States, Chicago  Phone Conference ID: 787 809 393#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=787809393>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NDQ5MzdmNjQtM2JlMi00YzFkLWE0ODItOWFiNGFjYzc4ZjY5@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002qw8D7AAI","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2022-10-19 20:25:10","0056f00000AHQRsAAP","2022-10-19 20:25:10","0056f00000AHQRsAAP","2023-12-03 13:49:51","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JF6dhEAD","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex Health Solutions / AdhereHealth Discovery Workshop","Microsoft Teams Meeting","0","2022-10-25 17:00:00","2022-10-25 00:00:00","60","Meeting Objective: Deeper dive into AdhereHealth?s Platform / Demonstration and strategic partnership discussion  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_YjBmZTdkMzMtNTIxNi00NTEzLWI5NjMtNGY0ZWI5MjlkMmQ4%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 267 027 001 462  Passcode: sWRnpQ  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,999487549# <tel:+18724446434,,999487549#>    United States, Chicago  Phone Conference ID: 999 487 549#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=999487549>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_YjBmZTdkMzMtNTIxNi00NTEzLWI5NjMtNGY0ZWI5MjlkMmQ4@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0056f00000AHQRsAAP","","0","Busy","0","","1","1","2022-10-20 15:31:38","0056f00000AHQRsAAP","2022-10-20 15:31:38","0056f00000AHQRsAAP","2023-10-29 14:02:37","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JF6diEAD","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex Health Solutions / AdhereHealth Discovery Workshop","Microsoft Teams Meeting","0","2022-10-25 17:00:00","2022-10-25 00:00:00","60","Meeting Objective: Deeper dive into AdhereHealth?s Platform / Demonstration and strategic partnership discussion  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_YjBmZTdkMzMtNTIxNi00NTEzLWI5NjMtNGY0ZWI5MjlkMmQ4%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 267 027 001 462  Passcode: sWRnpQ  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,999487549# <tel:+18724446434,,999487549#>    United States, Chicago  Phone Conference ID: 999 487 549#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=999487549>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_YjBmZTdkMzMtNTIxNi00NTEzLWI5NjMtNGY0ZWI5MjlkMmQ4@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0054P00000BbRskQAF","","0","Busy","0","1","1","1","2022-10-20 15:31:38","0056f00000AHQRsAAP","2022-10-20 15:31:38","0056f00000AHQRsAAP","2023-10-29 14:02:37","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JF6djEAD","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex Health Solutions / AdhereHealth Discovery Workshop","Microsoft Teams Meeting","0","2022-10-25 17:00:00","2022-10-25 00:00:00","60","Meeting Objective: Deeper dive into AdhereHealth?s Platform / Demonstration and strategic partnership discussion  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_YjBmZTdkMzMtNTIxNi00NTEzLWI5NjMtNGY0ZWI5MjlkMmQ4%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 267 027 001 462  Passcode: sWRnpQ  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,999487549# <tel:+18724446434,,999487549#>    United States, Chicago  Phone Conference ID: 999 487 549#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=999487549>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_YjBmZTdkMzMtNTIxNi00NTEzLWI5NjMtNGY0ZWI5MjlkMmQ4@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2022-10-20 15:31:38","0056f00000AHQRsAAP","2022-10-20 15:31:38","0056f00000AHQRsAAP","2023-10-29 14:02:37","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JFIuKEAX","00Q6f00001Nxq68EAB","000000000000000AAA","1","0","BCBS of MA / AdhereHealth - Introductory Call","","0","2022-10-24 14:00:00","2022-10-24 00:00:00","30","Tim and Melinda are interested in learning more about how our solutions can help improve med adherence and star ratings in their most high-risk / unengaged member populations","","0054P00000BaWLcQAN","","0","Busy","0","","","","2022-10-21 18:59:50","0054P00000BaWLcQAN","2022-10-21 18:59:50","0054P00000BaWLcQAN","2023-10-29 14:02:36","1","","0","","","","","","","","","","","0","10BusinessDays","","","Upcoming Meeting","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JFgkZEAT","00Q6f00001SaIquEAF","000000000000000AAA","1","0","Independent Health / AdhereHealth - Introductory Call","","0","2022-11-15 20:00:00","2022-11-15 00:00:00","60","Kelly was a part of my High-Risk cadence and co-worker of hers, who is outside of the MTM team at Independent Health, attended the AdhereHealth lecture last week and shared our slides. Kelly then put time on my calendar for Nov 15th.","","0054P00000BaWLcQAN","","0","Busy","0","","","","2022-10-25 14:34:19","0054P00000BaWLcQAN","2022-10-25 14:34:19","0054P00000BaWLcQAN","2023-11-19 13:10:17","1","","0","","","","","","","","","","","0","10BusinessDays","","","Upcoming Meeting","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JFsL4EAL","0036f00003nBAJVAA4","0066f00001BxNpRAAV","1","1","Referral from Virginia Premier - Jamie Mcpherson","","0","2022-07-29 14:00:00","2022-07-29 00:00:00","30","10/26/22 -- Introductory call with Sonya Wiggins on July 29, 2022 resulted in a referral to Mark Fulton from Jamie Mcpherson which is being converted to an opportunity","0016f00002aksC6AAI","0054P00000BaWLcQAN","","0","Busy","0","","","","2022-10-26 14:09:33","0054P00000BaWLcQAN","2022-10-26 20:00:42","0056f00000B0kS6AAJ","2023-07-31 00:29:39","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JFxNXEA1","0036f00003Kbes1AAB","0016f00002aksC6AAI","3","1","AdhereHealth/Sentara Health Plans Solution Workshop meeting","Microsoft Teams Meeting","0","2022-11-07 16:00:00","2022-11-07 00:00:00","90","Meeting Objectives: AdhereHealth/Sentara Health Plans Solution Workshop meeting (Medication Adherence, Stars, and SDOH)  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZjcwM2U3OWYtYjY5YS00ZDVmLThmNGUtZDcwYjk0YTkxNjZm%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 255 246 253 960  Passcode: 6zSo5M   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,883318323# <tel:+18724446434,,883318323#>    United States, Chicago   Phone Conference ID: 883 318 323#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=883318323>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZjcwM2U3OWYtYjY5YS00ZDVmLThmNGUtZDcwYjk0YTkxNjZm@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0016f00002aksC6AAI","0056f00000B0kS6AAJ","","0","Busy","0","","1","1","2022-10-26 20:35:21","0056f00000B0kS6AAJ","2022-10-26 20:35:21","0056f00000B0kS6AAJ","2023-11-12 14:34:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGG50EAH","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex / Adhere Proposal Review","Microsoft Teams Meeting","0","2022-11-03 16:00:00","2022-11-03 00:00:00","30","Meeting Objective: Review the AdhereHealth proposal for Banner  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 275 203 278 030  Passcode: jc3EVq  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,556248139# <tel:+18724446434,,556248139#>    United States, Chicago  Phone Conference ID: 556 248 139#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=556248139>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0056f00000AHQRsAAP","","0","Busy","0","","1","1","2022-10-28 17:39:12","0056f00000AHQRsAAP","2022-10-28 17:39:12","0056f00000AHQRsAAP","2023-11-05 13:02:07","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGG51EAH","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex / Adhere Proposal Review","Microsoft Teams Meeting","0","2022-11-03 16:00:00","2022-11-03 00:00:00","30","Meeting Objective: Review the AdhereHealth proposal for Banner  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 275 203 278 030  Passcode: jc3EVq  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,556248139# <tel:+18724446434,,556248139#>    United States, Chicago  Phone Conference ID: 556 248 139#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=556248139>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0054P00000BbRskQAF","","0","Busy","0","1","1","1","2022-10-28 17:39:12","0056f00000AHQRsAAP","2022-10-28 17:39:12","0056f00000AHQRsAAP","2023-11-05 13:02:07","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGG52EAH","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex / Adhere Proposal Review","Microsoft Teams Meeting","0","2022-11-03 16:00:00","2022-11-03 00:00:00","30","Meeting Objective: Review the AdhereHealth proposal for Banner  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 275 203 278 030  Passcode: jc3EVq  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,556248139# <tel:+18724446434,,556248139#>    United States, Chicago  Phone Conference ID: 556 248 139#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=556248139>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0056f00000AZaapAAD","","0","Busy","0","1","1","1","2022-10-28 17:39:12","0056f00000AHQRsAAP","2022-10-28 17:39:12","0056f00000AHQRsAAP","2023-11-05 13:02:07","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGG53EAH","0036f00003nAmyXAAS","0066f00001Bx2osAAB","1","1","Apex / Adhere Proposal Review","Microsoft Teams Meeting","0","2022-11-03 16:00:00","2022-11-03 00:00:00","30","Meeting Objective: Review the AdhereHealth proposal for Banner  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 275 203 278 030  Passcode: jc3EVq  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,556248139# <tel:+18724446434,,556248139#>    United States, Chicago  Phone Conference ID: 556 248 139#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=556248139>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NjFkM2U0OTItNmU2YS00NGVmLThkMzUtNzEyMGRkNDhkOGQ5@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002rykOLAAY","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2022-10-28 17:39:12","0056f00000AHQRsAAP","2022-10-28 17:39:12","0056f00000AHQRsAAP","2023-11-05 13:02:07","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGi1ZEAT","0036f00003clMPcAAM","0066f0000191rPPAAY","2","1","AdhereHealth Introduction / Implementation Planning: BCBST","Microsoft Teams Meeting","0","2022-11-07 19:00:00","2022-11-07 00:00:00","60","Meeting Objective: AdhereHealth overview for Dianna and discuss implementation next steps  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NDJlYWVjMDUtNGI3ZS00Y2MxLTg3NjUtZTFkNzVkYzMxNzBl%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 237 839 937 451  Passcode: ELuRuW  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,27903929# <tel:+18724446434,,27903929#>    United States, Chicago  Phone Conference ID: 279 039 29#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=27903929>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NDJlYWVjMDUtNGI3ZS00Y2MxLTg3NjUtZTFkNzVkYzMxNzBl@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0014P00002E8sTJQAZ","0056f00000AHQRsAAP","","0","Busy","0","","1","1","2022-11-01 22:58:56","0056f00000AHQRsAAP","2022-11-01 22:58:57","0056f00000AHQRsAAP","2023-11-12 14:34:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGi1aEAD","0036f00003clMPcAAM","0066f0000191rPPAAY","2","1","AdhereHealth Introduction / Implementation Planning: BCBST","Microsoft Teams Meeting","0","2022-11-07 19:00:00","2022-11-07 00:00:00","60","Meeting Objective: AdhereHealth overview for Dianna and discuss implementation next steps  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_NDJlYWVjMDUtNGI3ZS00Y2MxLTg3NjUtZTFkNzVkYzMxNzBl%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 237 839 937 451  Passcode: ELuRuW  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,27903929# <tel:+18724446434,,27903929#>    United States, Chicago  Phone Conference ID: 279 039 29#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=27903929>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NDJlYWVjMDUtNGI3ZS00Y2MxLTg3NjUtZTFkNzVkYzMxNzBl@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0014P00002E8sTJQAZ","0054P00000BbRskQAF","","0","Busy","0","1","1","1","2022-11-01 22:58:57","0056f00000AHQRsAAP","2022-11-01 22:58:57","0056f00000AHQRsAAP","2023-11-12 14:34:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001JGwH0EAL","0036f00003iII9aAAG","0066f000019kPEwAAM","1","1","AdhereHealth/Optum post on-site follow-up","Microsoft Teams Meeting","0","2022-11-09 21:00:00","2022-11-09 00:00:00","60","Meeting Objectives: AdhereHealth/Optum post on-site follow-up to discuss demonstration of the desired functionality, discuss next steps. ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_MGZhNWZkZjktOWEyYi00Mzk5LWJhYjYtYTFkODIxNTRkZjY1%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>   Meeting ID: 240 426 284 960  Passcode: MpXBVX  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,579158801# <tel:+18724446434,,579158801#>    United States, Chicago  Phone Conference ID: 579 158 801#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=579158801>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_MGZhNWZkZjktOWEyYi00Mzk5LWJhYjYtYTFkODIxNTRkZjY1@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002ppUPXAA2","0056f00000B0kS6AAJ","","0","Busy","0","","1","1","2022-11-03 18:07:22","0056f00000B0kS6AAJ","2022-11-03 18:07:22","0056f00000B0kS6AAJ","2023-11-12 14:34:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
