,updatedAt,createdAt,name,label,type,fieldType,description,groupName,options,displayOrder,calculated,externalOptions,hasUniqueValue,hidden,hubspotDefined,modificationMetadata,formField,createdUserId,updatedUserId,archived,calculationFormula,showCurrencySymbol,referencedObjectType
311,2024-01-16T19:06:37.697Z,2024-01-16T19:06:37.697Z,medicare_icp_grade_f__c,Medicare ICP Grade [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
312,2023-12-07T14:09:56.450Z,2023-12-07T14:09:56.450Z,medicare_larger_provider_owned__c,Medicare Larger Provider Owned,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
313,2024-01-16T19:06:38.240Z,2024-01-16T19:06:38.240Z,medicare_larger_provider_owned_value__c,Medicare Larger Provider Owned Value [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
314,2024-01-16T19:06:38.883Z,2024-01-16T19:06:38.883Z,medicare_match_on_cms_w_star_sum_value__c,Medicare Match on CMS w/ Star Sum Value [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
315,2023-12-07T14:10:04.717Z,2023-12-07T14:10:04.717Z,medicare_match_on_cms_with_star_summary__c,Medicare Match on CMS with Star Summary,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
316,2023-12-07T14:10:28.134Z,2023-12-07T14:10:28.134Z,medicare_of_lives_15_100k__c,Medicare # of Lives 15-100k,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
317,2024-01-16T19:06:40.645Z,2024-01-16T19:06:40.645Z,medicare_of_lives_15_100k_value__c,Medicare # of Lives 15-100k Value [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
318,2024-01-16T19:06:39.966Z,2024-01-16T19:06:39.966Z,medicare_of_lives_15k_plus_f__c,Medicare # of Lives 15K+ [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
319,2023-12-07T14:10:09.276Z,2023-12-07T14:10:09.276Z,medicare_regional_controlled__c,Medicare Regionally Controlled,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
320,2023-12-07T14:09:53.955Z,2023-12-07T14:09:53.955Z,medicare_regionally_controlled__c,Commercial Regionally Controlled,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
321,2024-01-16T19:06:39.446Z,2024-01-16T19:06:39.446Z,medicare_regionally_controlled_value__c,Medicare Regionally Controlled Value [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
322,2023-12-07T14:10:23.468Z,2023-12-07T14:10:23.468Z,medicare_spending_agency_vs_natonal_ave__c,Medicare Spending: agency vs natonal ave,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
323,2023-12-07T14:10:21.803Z,2023-12-07T14:10:21.803Z,medicare_spending_no_episodes_to_calc__c,Medicare Spending: No. Episodes to Calc,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
324,2023-12-07T14:10:10.711Z,2023-12-07T14:10:10.711Z,medicare_supplement_population__c,Medicare Supplement Enrollment,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
325,2023-12-07T14:10:27.923Z,2023-12-07T14:10:27.923Z,medication_adherence_for_diabetes_medica__c,Medication Adherence for Diabetes Medica,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
326,2023-12-07T14:10:00.277Z,2023-12-07T14:10:00.277Z,medication_reconciliation_post_discharge__c,Medication Reconciliation Post-Discharge,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
327,2023-12-07T14:10:03.734Z,2023-12-07T14:10:03.734Z,members_choosing_to_leave_the_plan3__c,Members Choosing to Leave the Plan3,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
328,2023-12-07T14:10:25.288Z,2023-12-07T14:10:25.288Z,members_choosing_to_leave_the_plan__c,Members Choosing to Leave the Plan,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
329,2023-12-07T14:09:54.306Z,2023-12-07T14:09:54.306Z,mi_1_csm_holds_account_team_mtg__c,MI #1: CSM holds account team mtg,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
330,2023-12-07T14:10:24.501Z,2023-12-07T14:10:24.501Z,mi_1a_swot_analysis_completed__c,MI#1a - SWOT analysis completed,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
331,2023-12-07T14:10:08.401Z,2023-12-07T14:10:08.401Z,mi_4_hold_qrtly_business_review__c,MI#4: Hold Quarterly Business Review,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
332,2023-12-07T14:10:22.333Z,2023-12-07T14:10:22.333Z,mi_5__c,MI#5: Client agrees cadence of review,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
333,2023-12-07T14:10:11.909Z,2023-12-07T14:10:11.909Z,mid_market_rep__c,Mid Market Rep,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Reid Patterson', 'value': 'Reid Patterson', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
334,2023-12-07T14:10:16.979Z,2023-12-07T14:10:16.979Z,mid_market_target_caid__c,Mid-Market Target Caid,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
335,2024-01-16T19:06:28.212Z,2024-01-16T19:06:28.212Z,mid_market_target_caid_f__c,Mid-Market Target Caid [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
336,2023-12-07T14:10:27.014Z,2023-12-07T14:10:27.014Z,mid_market_target_commercial__c,Mid-Market Target Commercial,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
337,2024-01-16T19:06:28.816Z,2024-01-16T19:06:28.816Z,mid_market_target_commercial_f__c,Mid-Market Target Commercial [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
338,2023-12-07T14:10:06.395Z,2023-12-07T14:10:06.395Z,mid_market_target_ma__c,MId-Market Target MA,enumeration,select,,salesforceinformation,"[{'label': 'N/A', 'value': 'N/A', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
339,2024-01-16T19:06:27.689Z,2024-01-16T19:06:27.689Z,mid_market_target_ma_f__c,Mid-Market Target MA [SF],number,calculation_equation,,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
340,2023-12-07T14:10:21.699Z,2023-12-07T14:10:21.699Z,mm_d__c,MMD/2nd Pod Facilitator,enumeration,select,,salesforceinformation,"[{'label': 'Reid Patterson', 'value': 'Reid Patterson', 'description': '', 'displayOrder': 0, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
341,2023-12-07T14:10:27.678Z,2023-12-07T14:10:27.678Z,monitoring_physical_activity__c,Monitoring Physical Activity,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
342,2023-12-07T14:09:57.254Z,2023-12-07T14:09:57.254Z,mpf_price_accuracy__c,MPF Price Accuracy,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
343,2023-12-07T14:10:12.868Z,2023-12-07T14:10:12.868Z,mse_current_campaign__c,MSE - Current Sales Campaign,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
344,2023-12-07T14:09:57.710Z,2023-12-07T14:09:57.710Z,mse_last_activity__c,MSE - Last Activity by Sales,datetime,date,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
345,2023-12-07T14:10:13.755Z,2023-12-07T14:10:13.755Z,mse_last_engagement__c,MSE - Last Sales Engagement,datetime,date,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
346,2023-12-07T14:10:07.458Z,2023-12-07T14:10:07.458Z,mse_last_replied__c,MSE - Last Replied,datetime,date,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
347,2023-12-07T14:10:01.440Z,2023-12-07T14:10:01.440Z,mtm_2019__c,MTM,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
348,2023-12-07T14:09:56.732Z,2023-12-07T14:09:56.732Z,mtm_program_completion_rate_for_cmr__c,MTM Program Completion Rate for CMR,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
349,2023-12-07T14:09:56.003Z,2023-12-07T14:09:56.003Z,npi_id__c,NPI ID,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
350,2023-12-07T14:10:04.341Z,2023-12-07T14:10:04.341Z,nr_perform_account_review__c,NR: Perform account review,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
351,2023-12-07T14:10:05.132Z,2023-12-07T14:10:05.132Z,nr_uncover_compelling_and_trigger_event__c,NR: Uncover compelling and trigger event,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
352,2022-05-27T23:31:42.792Z,2019-08-06T02:41:43.130Z,num_associated_contacts,Number of Associated Contacts,number,number,The number of contacts associated with this company,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
353,2022-05-27T23:32:13.403Z,2020-06-30T15:57:38.006Z,num_associated_deals,Number of Associated Deals,number,number,The number of deals associated with this company,deal_information,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
354,2022-05-27T23:32:59.348Z,2019-08-06T02:41:46.508Z,num_conversion_events,Number of Form Submissions,number,number,The number of forms submission for all contacts associated with this company or organization,conversioninformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
355,2022-05-27T23:33:14.646Z,2019-08-06T02:41:47.234Z,num_conversion_events_cardinality_sum_d095f14b,num_conversion_events_cardinality_sum_d095f14b,number,text,Calculation context property providing cardinality for rollup property num_conversion_events calculated as SUM via values of num_conversion_events on object type ObjectTypeId{legacyObjectType=CONTACT},conversioninformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
356,2023-12-07T14:10:18.037Z,2023-12-07T14:10:18.037Z,number_of_group_practice_members__c,Number of Group Practice members,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
357,2023-12-07T14:10:01.866Z,2023-12-07T14:10:01.866Z,obtain_direct_into_to_prospect__c,"ER: Obtain direct into to ""prospect""",enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
358,2023-12-07T14:10:17.091Z,2023-12-07T14:10:17.091Z,of_medicare_contracts__c,# of Medicare Contracts,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
359,2023-12-07T14:10:07.344Z,2023-12-07T14:10:07.344Z,offers_home_health_aide_services__c,Offers Home Health Aide Services,enumeration,select,,salesforceinformation,"[{'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
360,2023-12-07T14:10:12.744Z,2023-12-07T14:10:12.744Z,offers_medical_social_services__c,Offers Medical Social Services,enumeration,select,,salesforceinformation,"[{'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
361,2023-12-07T14:10:05.826Z,2023-12-07T14:10:05.826Z,offers_nursing_care_services__c,Offers Nursing Care Services,enumeration,select,,salesforceinformation,"[{'label': 'Yes', 'value': 'Yes', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'No', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
362,2023-12-07T14:09:54.835Z,2023-12-07T14:09:54.835Z,opportunity_management_summary__c,Opportunity Management Summary,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
363,2023-12-07T14:10:18.836Z,2023-12-07T14:10:18.836Z,optmtm_revenue__c,OptMTM Revenue,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,True,
364,2023-12-07T14:10:00.396Z,2023-12-07T14:10:00.396Z,osteoporosis_management_women_fracture__c,Osteoporosis Management Women Fracture,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
365,2023-12-07T14:10:27.243Z,2023-12-07T14:10:27.243Z,outreach_caid_notes__c,Outreach Caid Notes,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
366,2023-12-07T14:10:28.976Z,2023-12-07T14:10:28.976Z,outreach_commercial_notes__c,Outreach Commercial Notes,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
367,2023-12-07T14:10:03.022Z,2023-12-07T14:10:03.022Z,outreach_ma_notes__c,Outreach MA Notes,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
368,2023-12-07T14:09:57.812Z,2023-12-07T14:09:57.812Z,overall_stars_2019__c,Overall Stars,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
369,2024-01-16T19:06:41.833Z,2024-01-16T19:06:41.833Z,overall_stars__c,Overall Stars [SF],number,calculation_equation,Lowest value from attached contracts (Min Value) with 2021 Data of Service,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
370,2023-12-07T14:10:23.575Z,2023-12-07T14:10:23.575Z,p3link_analytics_revenue__c,P3Link Analytics Revenue,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,True,
371,2023-12-07T14:10:24.839Z,2023-12-07T14:10:24.839Z,p3link_license_revenue__c,P3Link License Revenue,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,True,
372,2023-12-07T14:10:09.473Z,2023-12-07T14:10:09.473Z,parent_organization_name__c,Parent Organization Name,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
373,2024-01-16T19:06:42.499Z,2024-01-16T19:06:42.499Z,part_c_star__c,Part C Star [SF],number,calculation_equation,Lowest value from attached contracts (Min Value) with 2021 Data of Service,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
374,2023-12-07T14:10:01.980Z,2023-12-07T14:10:01.980Z,part_d_2019__c,Part D,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
375,2024-01-16T19:06:43.063Z,2024-01-16T19:06:43.063Z,part_d_star__c,Part D Star [SF],number,calculation_equation,Lowest value from attached contracts (Min Value) with 2021 Data of Service,sf-calculated,[],-1,True,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,52669308,52669308,False,closedate - createdate,,
376,2023-12-07T14:10:09.047Z,2023-12-07T14:10:09.047Z,partner_notes__c,Partner Notes,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
377,2023-12-07T14:10:18.626Z,2023-12-07T14:10:18.626Z,partner_notes_history__c,Partner Notes History,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
378,2023-12-07T14:10:06.628Z,2023-12-07T14:10:06.628Z,pbm__c,PBM,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
379,2023-12-07T14:10:25.508Z,2023-12-07T14:10:25.508Z,pdp_enrollment__c,PDP Enrollment,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
380,2023-12-07T14:10:28.253Z,2023-12-07T14:10:28.253Z,persona_caid_1__c,Persona Caid #1,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
381,2023-12-07T14:10:09.729Z,2023-12-07T14:10:09.729Z,persona_caid_1_name__c,Persona Caid #1 Name,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
382,2023-12-07T14:10:21.916Z,2023-12-07T14:10:21.916Z,persona_caid_2__c,Persona Caid #2,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
383,2023-12-07T14:10:20.673Z,2023-12-07T14:10:20.673Z,persona_caid_2_name__c,Persona Caid #2 Name,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
384,2023-12-07T14:10:22.989Z,2023-12-07T14:10:22.989Z,persona_ma_1_name__c,Persona MA #1 Name,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
385,2023-12-07T14:10:08.822Z,2023-12-07T14:10:08.822Z,persona_ma_2__c,Persona MA #2,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
386,2023-12-07T14:10:00.877Z,2023-12-07T14:10:00.877Z,persona_ma_2_name__c,Persona MA #2 Name,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
387,2023-12-07T14:10:12.255Z,2023-12-07T14:10:12.255Z,persona_ma__c,Persona MA #1,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
388,2023-12-07T14:10:09.932Z,2023-12-07T14:10:09.932Z,physician_owned__c,Physician Owned?,string,text,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
389,2023-12-07T14:10:25.840Z,2023-12-07T14:10:25.840Z,plan_all_cause_readmissions__c,Plan All-Cause Readmissions,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
390,2023-12-07T14:10:00.764Z,2023-12-07T14:10:00.764Z,plan_makes_timely_decisions_about_appeal__c,Plan Makes Timely Decisions about Appeal,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
391,2023-12-07T14:10:18.139Z,2023-12-07T14:10:18.139Z,plan_to_overcome__c,Plan to Overcome,string,textarea,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
392,2023-12-07T14:10:16.635Z,2023-12-07T14:10:16.635Z,pod__c,POD,enumeration,select,,salesforceinformation,"[{'label': 'POD 1', 'value': 'POD 1', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'POD 2', 'value': 'POD 2', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'POD 3', 'value': 'POD 3', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'POD 4', 'value': 'POD 4', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'POD 5', 'value': 'POD 5', 'description': '', 'displayOrder': 4, 'hidden': False}]",-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
